Duration	Ch2	Ch4	Ch6	Ch8	Ch7	Ch2+Ch3	Ch3+Ch4	Ch3+Ch6	Ch3+Ch8	Ch3+Ch7	Ch3
0.123	4896.183	4896.183	4896.183	4896.183	2885.830	1645.571	761.989	24.319	0.000	16.213	40661.017	0.589	1.000
0.123	4832.585	4832.585	4832.585	4832.585	2756.844	1645.998	608.127	40.542	0.000	64.867	37963.362	0.570	1.000
0.120	5105.225	5105.225	5105.225	5105.225	2718.906	1704.513	698.435	41.573	0.000	33.259	39935.495	0.533	1.000
0.123	5498.985	5498.985	5498.985	5498.985	2790.045	1970.875	729.954	56.774	0.000	72.995	39093.078	0.507	1.000
0.126	5139.730	5139.730	5139.730	5139.730	2911.983	1750.372	628.543	31.825	0.000	63.650	38197.901	0.567	1.000
0.116	5307.353	5307.353	5307.353	5307.353	2929.383	1774.861	672.035	17.232	0.000	34.463	39331.274	0.552	1.000
0.120	5211.323	5211.323	5211.323	5211.323	2630.636	1898.054	682.633	24.974	0.000	49.949	40150.496	0.505	1.000
0.118	5153.333	5153.333	5153.333	5153.333	2950.836	1445.654	714.323	34.015	8.504	51.023	38735.035	0.573	1.000
0.121	5061.211	5061.211	5061.211	5061.211	2890.937	1714.682	687.530	33.134	0.000	33.134	40108.651	0.571	1.000
0.123	5030.838	5030.838	5030.838	5030.838	2868.960	1560.454	650.189	24.382	0.000	73.146	37889.772	0.570	1.000
0.120	5431.965	5431.965	5431.965	5431.965	2791.195	1871.939	768.832	33.427	0.000	83.569	38458.315	0.514	1.000
0.125	5055.416	5055.416	5055.416	5055.416	2756.043	1506.209	713.046	56.082	0.000	40.059	39281.623	0.545	1.000
0.118	5212.795	5212.795	5212.795	5212.795	2880.977	1596.788	751.927	42.243	0.000	33.794	38424.295	0.553	1.000
0.123	5424.540	5424.540	5424.540	5424.540	2936.593	1916.943	587.319	40.786	0.000	24.472	39782.681	0.541	1.000
