Duration	Ch2	Ch4	Ch6	Ch8	Ch7	Ch2+Ch3	Ch3+Ch4	Ch3+Ch7	Ch3+Ch6	Ch2+Ch8	Ch3
1.002	3307.444	3307.444	3307.444	3307.444	1564.426	616.591	120.724	19.954	39.909	0.000	14463.956	0.000	17771.400	0.473	1.000
1.008	3319.372	3320.364	3320.364	3320.364	1591.751	610.915	105.125	20.827	46.612	0.000	14399.152	0.000	17719.515	0.480	1.000
1.021	3365.921	3365.921	3365.921	3365.921	1616.347	597.559	106.777	23.511	53.878	0.000	14424.676	0.000	17790.597	0.480	1.000
1.021	3439.285	3439.285	3439.285	3439.285	1592.860	636.361	131.188	29.370	42.098	0.979	14234.901	0.000	17674.186	0.463	1.000
1.013	3427.332	3427.332	3427.332	3427.332	1628.773	654.470	125.366	21.717	48.370	0.000	14465.474	0.000	17892.806	0.475	1.000
1.005	3290.097	3290.097	3290.097	3290.097	1621.669	614.841	123.366	16.913	54.719	0.000	14275.658	0.000	17565.754	0.493	1.000
1.026	3420.599	3420.599	3420.599	3420.599	1560.136	635.756	133.587	18.527	48.754	0.000	14476.114	0.000	17896.713	0.456	1.000
1.009	3336.611	3336.611	3336.611	3336.611	1577.163	619.175	127.798	15.851	30.711	0.000	14453.033	0.000	17789.644	0.473	1.000
1.009	3430.540	3430.540	3430.540	3430.540	1626.088	633.193	109.991	14.864	45.582	0.000	14417.782	0.000	17848.322	0.474	1.000
1.019	3248.976	3248.976	3248.976	3248.976	1577.878	589.742	121.677	15.700	37.288	0.000	14316.690	0.000	17565.666	0.486	1.000
1.006	3330.723	3330.723	3330.723	3330.723	1648.460	607.484	123.286	14.914	40.764	0.000	14107.354	0.000	17438.077	0.495	1.000
1.006	3364.251	3364.251	3364.251	3364.251	1487.269	659.131	131.230	25.848	40.761	0.000	14455.143	0.000	17819.394	0.442	1.000
1.024	3332.786	3332.786	3332.786	3332.786	1578.483	620.258	131.866	17.582	39.071	0.000	14344.070	0.000	17676.856	0.474	1.000
1.006	3217.574	3217.574	3217.574	3217.574	1584.939	606.152	100.363	18.880	37.760	0.000	14502.933	0.000	17720.508	0.493	1.000
1.011	3285.627	3285.627	3285.627	3285.627	1522.149	628.047	110.774	14.836	36.595	0.000	14343.217	0.000	17628.844	0.463	1.000
1.020	3349.799	3349.799	3349.799	3349.799	1645.980	643.099	116.660	23.528	54.899	0.000	14512.855	0.000	17862.654	0.491	1.000
1.017	3354.226	3354.226	3354.226	3354.226	1597.953	615.581	129.803	19.667	42.284	0.000	14419.928	0.000	17774.155	0.476	1.000
1.000	3327.342	3327.342	3327.342	3327.342	1623.679	649.871	128.974	20.996	44.991	0.000	14331.165	0.000	17658.506	0.488	1.000
1.009	3306.578	3306.578	3306.578	3306.578	1619.103	618.311	116.924	22.790	42.608	0.000	14566.977	0.000	17873.555	0.490	1.000
1.014	3326.456	3326.456	3326.456	3326.456	1625.259	610.458	118.344	21.696	51.282	0.000	14537.588	0.000	17864.044	0.489	1.000
1.016	3319.933	3319.933	3319.933	3319.933	1554.681	637.616	122.997	28.535	40.343	0.000	14433.936	0.000	17753.869	0.468	1.000
1.021	3247.798	3247.798	3247.798	3247.798	1628.308	628.006	114.628	17.635	48.007	0.000	14446.086	0.000	17693.884	0.501	1.000
1.014	3393.760	3393.760	3393.760	3393.760	1623.403	605.571	122.298	18.739	44.382	0.000	14440.985	0.000	17834.745	0.478	1.000
1.002	3304.204	3304.204	3304.204	3304.204	1650.605	605.754	123.745	22.953	45.906	0.000	14437.305	0.000	17741.509	0.500	1.000
1.012	3323.957	3323.957	3323.957	3323.957	1610.088	595.999	111.688	17.791	42.501	0.000	14301.020	0.000	17624.977	0.484	1.000
1.010	3420.361	3420.361	3420.361	3420.361	1530.057	668.039	116.783	18.804	30.680	0.000	14499.915	0.000	17920.276	0.447	1.000
1.008	3312.119	3312.119	3312.119	3312.119	1575.736	640.607	126.932	18.841	42.641	0.000	14393.835	0.000	17705.954	0.476	1.000
1.002	3349.281	3349.281	3349.281	3349.281	1632.724	653.689	134.730	19.960	52.894	0.000	14543.822	0.000	17893.103	0.487	1.000
1.018	3425.930	3425.930	3425.930	3425.930	1607.809	676.145	114.984	20.638	39.311	0.000	14561.678	0.000	17987.609	0.469	1.000
1.012	3319.064	3319.064	3319.064	3319.064	1622.983	598.617	112.611	20.744	44.452	0.000	14514.980	0.000	17834.044	0.489	1.000
1.006	3440.715	3440.715	3440.715	3440.715	1615.476	630.284	121.285	16.900	44.736	0.000	14504.489	0.000	17945.204	0.470	1.000
1.021	3288.718	3288.718	3288.718	3288.718	1562.092	659.115	108.710	11.752	50.927	0.000	14399.647	0.000	17688.365	0.475	1.000
1.005	3461.520	3461.520	3461.520	3461.520	1611.861	636.784	125.367	12.935	39.799	0.000	14713.700	0.000	18175.221	0.466	1.000
1.003	3270.241	3270.241	3270.241	3270.241	1656.550	600.026	99.672	12.957	38.872	0.000	14343.808	0.000	17614.049	0.507	1.000
1.009	3302.034	3302.034	3302.034	3302.034	1587.116	645.943	132.755	21.796	44.582	0.000	14466.339	0.000	17768.373	0.481	1.000
1.012	3307.570	3307.570	3307.570	3307.570	1632.051	610.537	143.249	18.771	23.710	0.000	14524.462	0.000	17832.032	0.493	1.000
1.024	3325.558	3325.558	3325.558	3325.558	1592.012	590.538	131.773	22.450	35.139	0.000	14543.828	0.000	17869.386	0.479	1.000
1.009	3455.115	3455.115	3455.115	3455.115	1578.434	630.184	129.802	25.762	39.634	0.000	14349.576	0.000	17804.691	0.457	1.000
1.003	3435.067	3435.067	3435.067	3435.067	1619.844	665.881	126.597	25.918	41.867	0.000	14581.590	0.000	18016.657	0.472	1.000
1.001	3215.441	3215.441	3215.441	3215.441	1586.750	622.118	90.871	14.979	42.939	0.000	14566.347	0.000	17781.788	0.493	1.000
1.006	3251.445	3251.445	3251.445	3251.445	1602.363	592.437	125.247	24.851	38.767	0.000	14566.393	0.000	17817.837	0.493	1.000
1.015	3482.569	3482.569	3482.569	3482.569	1592.031	694.543	117.235	13.792	36.451	0.000	14337.149	0.000	17819.718	0.457	1.000
1.003	3340.849	3340.849	3340.849	3340.849	1575.740	628.901	119.601	24.917	44.850	0.000	14556.413	0.000	17897.262	0.472	1.000
1.020	3263.294	3263.294	3263.294	3263.294	1590.966	669.519	111.750	17.645	41.171	0.000	14517.686	0.000	17780.980	0.488	1.000
1.016	3304.852	3304.852	3304.852	3304.852	1571.256	613.941	126.920	15.742	40.339	0.000	14544.694	0.000	17849.546	0.475	1.000
1.008	3273.010	3273.010	3273.010	3273.010	1540.765	613.131	130.960	18.850	40.677	0.000	14319.294	0.000	17592.304	0.471	1.000
1.020	3159.603	3159.603	3159.603	3159.603	1611.162	574.295	116.623	17.640	48.021	0.000	14464.198	0.000	17623.801	0.510	1.000
1.004	3295.775	3295.775	3295.775	3295.775	1675.767	607.378	113.510	20.910	46.798	0.000	14399.847	0.000	17695.622	0.508	1.000
1.010	3338.809	3338.809	3338.809	3338.809	1625.330	608.137	135.692	21.790	37.637	0.000	14371.440	0.000	17710.250	0.487	1.000
1.011	3268.660	3268.660	3268.660	3268.660	1612.565	629.197	116.738	23.743	41.551	0.000	14199.478	0.000	17468.138	0.493	1.000
1.019	3356.491	3356.491	3356.491	3356.491	1653.226	617.139	136.379	16.679	44.151	0.000	14596.466	0.000	17952.957	0.493	1.000
1.013	3385.566	3385.566	3385.566	3385.566	1599.947	632.078	120.490	16.790	33.579	0.000	14570.377	0.000	17955.943	0.473	1.000
1.025	3258.927	3258.927	3258.927	3258.927	1600.688	635.983	118.028	16.582	41.944	0.000	14494.957	0.000	17753.884	0.491	1.000
1.022	3322.334	3322.334	3322.334	3322.334	1609.821	598.548	111.494	11.736	37.165	0.000	14517.729	0.000	17840.063	0.485	1.000
1.008	3331.273	3331.273	3331.273	3331.273	1592.700	624.180	123.050	16.870	37.709	0.000	14460.324	0.000	17791.597	0.478	1.000
1.022	3360.561	3360.561	3360.561	3360.561	1603.437	610.833	98.869	34.261	56.776	0.000	14505.329	0.000	17865.890	0.477	1.000
1.014	3379.253	3379.253	3379.253	3379.253	1538.177	622.572	113.464	13.813	30.586	0.000	14537.200	0.000	17916.453	0.455	1.000
1.009	3349.403	3349.403	3349.403	3349.403	1546.869	634.206	127.832	24.774	48.556	0.000	14671.971	0.000	18021.374	0.462	1.000
1.001	3279.290	3279.290	3279.290	3279.290	1585.689	603.501	115.904	16.986	36.969	0.000	14376.118	0.000	17655.407	0.484	1.000
1.022	3430.671	3430.671	3430.671	3430.671	1643.904	635.056	122.314	20.549	44.033	0.000	14568.122	0.000	17998.794	0.479	1.000
1.023	3225.665	3225.665	3225.665	3225.665	1686.143	601.147	118.274	28.347	41.054	0.000	14299.469	0.000	17525.134	0.523	1.000
1.017	3326.049	3326.049	3326.049	3326.049	1615.819	625.478	111.131	24.586	33.438	0.000	14146.035	0.000	17472.084	0.486	1.000
1.006	3382.246	3382.246	3382.246	3382.246	1539.012	615.406	136.205	19.884	40.762	0.000	14384.986	0.000	17767.233	0.455	1.000
1.011	3404.969	3404.969	3404.969	3404.969	1608.974	619.445	115.775	18.801	29.686	0.000	14381.814	0.000	17786.784	0.473	1.000
1.026	3298.735	3298.735	3298.735	3298.735	1632.303	644.536	100.434	14.626	39.979	0.000	14362.125	0.000	17660.860	0.495	1.000
1.007	3242.026	3242.026	3242.026	3242.026	1572.854	622.588	120.149	23.831	37.733	0.000	14355.276	0.000	17597.302	0.485	1.000
1.000	3318.145	3318.145	3318.145	3318.145	1610.585	631.837	118.969	14.996	40.989	0.000	14293.318	0.000	17611.463	0.485	1.000
1.022	3341.226	3341.226	3341.226	3341.226	1576.714	616.210	102.702	15.650	49.884	0.000	14481.904	0.000	17823.130	0.472	1.000
1.022	3384.026	3384.026	3384.026	3384.026	1558.922	650.774	125.262	13.701	41.102	0.000	14510.796	0.000	17894.821	0.461	1.000
